WATER_BODY,PSN,STN_DATE,YEAR,SEASON,PARAMETER_CLASS,CODE,ABBREV,FULL_NAME,VALUE_REPORTED,UNITS_REPORTED,VALUE_MG_L,FLAG,DETECTION,DEPTH_FROM,DEPTH_TO,LATITUDE_DD,LONGITUDE_DD
GEORGIAN BAY,12,2000-08-24 09:48:00,2000,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.001800,MG P/L,0.0018,,0.00020000,29.00,.00,44.92028,-80.87444
GEORGIAN BAY,12,2000-08-24 09:48:00,2000,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.001700,MG P/L,0.0017,,0.00020000,58.00,.00,44.92028,-80.87444
GEORGIAN BAY,12,2000-08-24 09:48:00,2000,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.001900,MG P/L,0.0019,,0.00020000,84.00,.00,44.92028,-80.87444
GEORGIAN BAY,12,2000-08-24 09:48:00,2000,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.000800,MG P/L,0.0008,,0.00020000,998.00,.00,44.92028,-80.87444
GEORGIAN BAY,12,2000-08-24 09:48:00,2000,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.000500,MG P/L,0.0005,,0.00020000,999.00,.00,44.92028,-80.87444
GEORGIAN BAY,15,2000-08-23 19:52:00,2000,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.003200,MG P/L,0.0032,,0.00020000,1.00,.00,45.16694,-80.29694
GEORGIAN BAY,15,2000-08-23 19:52:00,2000,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.005400,MG P/L,0.0054,,0.00020000,19.00,.00,45.16694,-80.29694
GEORGIAN BAY,15,2000-08-23 19:52:00,2000,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.002900,MG P/L,0.0029,,0.00020000,25.00,.00,45.16694,-80.29694
GEORGIAN BAY,15,2000-08-23 19:52:00,2000,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.005200,MG P/L,0.0052,,0.00020000,30.00,.00,45.16694,-80.29694
GEORGIAN BAY,15,2000-08-23 19:52:00,2000,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.003100,MG P/L,0.0031,,0.00020000,38.00,.00,45.16694,-80.29694
GEORGIAN BAY,15,2000-08-23 19:52:00,2000,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.002700,MG P/L,0.0027,,0.00020000,1.00,.00,45.16694,-80.29694
GEORGIAN BAY,15,2000-08-23 19:52:00,2000,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.001900,MG P/L,0.0019,,0.00020000,19.00,.00,45.16694,-80.29694
GEORGIAN BAY,15,2000-08-23 19:52:00,2000,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.001800,MG P/L,0.0018,,0.00020000,25.00,.00,45.16694,-80.29694
GEORGIAN BAY,15,2000-08-23 19:52:00,2000,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.002400,MG P/L,0.0024,,0.00020000,30.00,.00,45.16694,-80.29694
GEORGIAN BAY,15,2000-08-23 19:52:00,2000,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.001100,MG P/L,0.0011,,0.00020000,38.00,.00,45.16694,-80.29694
GEORGIAN BAY,16,2000-08-23 17:58:00,2000,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.002900,MG P/L,0.0029,,0.00020000,1.00,.00,45.35361,-80.48694
GEORGIAN BAY,16,2000-08-23 17:58:00,2000,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.010100,MG P/L,0.0101,,0.00020000,1.00,.00,45.35361,-80.48694
GEORGIAN BAY,16,2000-08-23 17:58:00,2000,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.014200,MG P/L,0.0142,,0.00020000,10.00,.00,45.35361,-80.48694
GEORGIAN BAY,16,2000-08-23 17:58:00,2000,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.008500,MG P/L,0.0085,,0.00020000,17.00,.00,45.35361,-80.48694
GEORGIAN BAY,16,2000-08-23 17:58:00,2000,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.000400,MG P/L,0.0004,,0.00020000,998.00,.00,45.35361,-80.48694
GEORGIAN BAY,16,2000-08-23 17:58:00,2000,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.000600,MG P/L,0.0006,,0.00020000,999.00,.00,45.35361,-80.48694
GEORGIAN BAY,16,2000-08-23 17:58:00,2000,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.001800,MG P/L,0.0018,,0.00020000,1.00,.00,45.35361,-80.48694
GEORGIAN BAY,16,2000-08-23 17:58:00,2000,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.001400,MG P/L,0.0014,,0.00020000,1.00,.00,45.35361,-80.48694
GEORGIAN BAY,16,2000-08-23 17:58:00,2000,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.005900,MG P/L,0.0059,,0.00020000,10.00,.00,45.35361,-80.48694
GEORGIAN BAY,16,2000-08-23 17:58:00,2000,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.002400,MG P/L,0.0024,,0.00020000,17.00,.00,45.35361,-80.48694
GEORGIAN BAY,16,2000-08-23 17:58:00,2000,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.000200,MG P/L,0.0002,<,0.00020000,998.00,.00,45.35361,-80.48694
GEORGIAN BAY,16,2000-08-23 17:58:00,2000,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.001000,MG P/L,0.001,,0.00020000,999.00,.00,45.35361,-80.48694
GEORGIAN BAY,17,2000-08-23 15:46:00,2000,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.003300,MG P/L,0.0033,,0.00020000,1.00,.00,45.24556,-80.87556
GEORGIAN BAY,17,2000-08-23 15:46:00,2000,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.003800,MG P/L,0.0038,,0.00020000,20.50,.00,45.24556,-80.87556
GEORGIAN BAY,17,2000-08-23 15:46:00,2000,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.006500,MG P/L,0.0065,,0.00020000,22.00,.00,45.24556,-80.87556
GEORGIAN BAY,17,2000-08-23 15:46:00,2000,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.003700,MG P/L,0.0037,,0.00020000,46.00,.00,45.24556,-80.87556
GEORGIAN BAY,17,2000-08-23 15:46:00,2000,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.011500,MG P/L,0.0115,,0.00020000,65.00,.00,45.24556,-80.87556
GEORGIAN BAY,17,2000-08-23 15:46:00,2000,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.004800,MG P/L,0.0048,,0.00020000,75.00,.00,45.24556,-80.87556
GEORGIAN BAY,17,2000-08-23 15:46:00,2000,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.001900,MG P/L,0.0019,,0.00020000,1.00,.00,45.24556,-80.87556
GEORGIAN BAY,17,2000-08-23 15:46:00,2000,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.002800,MG P/L,0.0028,,0.00020000,20.50,.00,45.24556,-80.87556
GEORGIAN BAY,17,2000-08-23 15:46:00,2000,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.001800,MG P/L,0.0018,,0.00020000,22.00,.00,45.24556,-80.87556
GEORGIAN BAY,17,2000-08-23 15:46:00,2000,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.002300,MG P/L,0.0023,,0.00020000,46.00,.00,45.24556,-80.87556
GEORGIAN BAY,17,2000-08-23 15:46:00,2000,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.001900,MG P/L,0.0019,,0.00020000,65.00,.00,45.24556,-80.87556
GEORGIAN BAY,17,2000-08-23 15:46:00,2000,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.002600,MG P/L,0.0026,,0.00020000,75.00,.00,45.24556,-80.87556
GEORGIAN BAY,21,2000-08-23 13:58:00,2000,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.005100,MG P/L,0.0051,,0.00020000,1.00,.00,45.36556,-81.19111
GEORGIAN BAY,21,2000-08-23 13:58:00,2000,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.004100,MG P/L,0.0041,,0.00020000,20.00,.00,45.36556,-81.19111
GEORGIAN BAY,21,2000-08-23 13:58:00,2000,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.004100,MG P/L,0.0041,,0.00020000,23.50,.00,45.36556,-81.19111
GEORGIAN BAY,21,2000-08-23 13:58:00,2000,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.004500,MG P/L,0.0045,,0.00020000,46.00,.00,45.36556,-81.19111
GEORGIAN BAY,21,2000-08-23 13:58:00,2000,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.004000,MG P/L,0.004,,0.00020000,65.00,.00,45.36556,-81.19111
GEORGIAN BAY,21,2000-08-23 13:58:00,2000,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.005800,MG P/L,0.0058,,0.00020000,84.00,.00,45.36556,-81.19111
GEORGIAN BAY,21,2000-08-23 13:58:00,2000,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.002500,MG P/L,0.0025,,0.00020000,1.00,.00,45.36556,-81.19111
GEORGIAN BAY,21,2000-08-23 13:58:00,2000,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.002100,MG P/L,0.0021,,0.00020000,20.00,.00,45.36556,-81.19111
GEORGIAN BAY,21,2000-08-23 13:58:00,2000,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.002000,MG P/L,0.002,,0.00020000,23.50,.00,45.36556,-81.19111
GEORGIAN BAY,21,2000-08-23 13:58:00,2000,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.001600,MG P/L,0.0016,,0.00020000,46.00,.00,45.36556,-81.19111
GEORGIAN BAY,21,2000-08-23 13:58:00,2000,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.002200,MG P/L,0.0022,,0.00020000,65.00,.00,45.36556,-81.19111
GEORGIAN BAY,21,2000-08-23 13:58:00,2000,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.001800,MG P/L,0.0018,,0.00020000,84.00,.00,45.36556,-81.19111
GEORGIAN BAY,24,2000-08-23 10:39:00,2000,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.002700,MG P/L,0.0027,,0.00020000,1.00,.00,45.67917,-80.83833
GEORGIAN BAY,24,2000-08-23 10:39:00,2000,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.002900,MG P/L,0.0029,,0.00020000,12.00,.00,45.67917,-80.83833
GEORGIAN BAY,24,2000-08-23 10:39:00,2000,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.004000,MG P/L,0.004,,0.00020000,21.00,.00,45.67917,-80.83833
GEORGIAN BAY,24,2000-08-23 10:39:00,2000,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.005000,MG P/L,0.005,,0.00020000,35.50,.00,45.67917,-80.83833
GEORGIAN BAY,24,2000-08-23 10:39:00,2000,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.006400,MG P/L,0.0064,,0.00020000,38.00,.00,45.67917,-80.83833
GEORGIAN BAY,24,2000-08-23 10:39:00,2000,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.001500,MG P/L,0.0015,,0.00020000,1.00,.00,45.67917,-80.83833
GEORGIAN BAY,24,2000-08-23 10:39:00,2000,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.002000,MG P/L,0.002,,0.00020000,12.00,.00,45.67917,-80.83833
GEORGIAN BAY,24,2000-08-23 10:39:00,2000,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.002200,MG P/L,0.0022,,0.00020000,21.00,.00,45.67917,-80.83833
GEORGIAN BAY,24,2000-08-23 10:39:00,2000,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.002000,MG P/L,0.002,,0.00020000,35.50,.00,45.67917,-80.83833
GEORGIAN BAY,24,2000-08-23 10:39:00,2000,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.001800,MG P/L,0.0018,,0.00020000,38.00,.00,45.67917,-80.83833
GEORGIAN BAY,26,2000-08-23 09:15:00,2000,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.003100,MG P/L,0.0031,,0.00020000,1.00,.00,45.83361,-80.90083
GEORGIAN BAY,26,2000-08-23 09:15:00,2000,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.005000,MG P/L,0.005,,0.00020000,1.00,.00,45.83361,-80.90083
GEORGIAN BAY,26,2000-08-23 09:15:00,2000,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.003000,MG P/L,0.003,,0.00020000,10.00,.00,45.83361,-80.90083
GEORGIAN BAY,26,2000-08-23 09:15:00,2000,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.004000,MG P/L,0.004,,0.00020000,13.00,.00,45.83361,-80.90083
GEORGIAN BAY,26,2000-08-23 09:15:00,2000,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.004700,MG P/L,0.0047,,0.00020000,17.00,.00,45.83361,-80.90083
GEORGIAN BAY,26,2000-08-23 09:15:00,2000,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.000400,MG P/L,0.0004,,0.00020000,998.00,.00,45.83361,-80.90083
GEORGIAN BAY,26,2000-08-23 09:15:00,2000,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.000300,MG P/L,0.0003,,0.00020000,999.00,.00,45.83361,-80.90083
GEORGIAN BAY,26,2000-08-23 09:15:00,2000,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.001900,MG P/L,0.0019,,0.00020000,1.00,.00,45.83361,-80.90083
GEORGIAN BAY,26,2000-08-23 09:15:00,2000,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.006200,MG P/L,0.0062,,0.00020000,1.00,.00,45.83361,-80.90083
GEORGIAN BAY,26,2000-08-23 09:15:00,2000,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.001400,MG P/L,0.0014,,0.00020000,10.00,.00,45.83361,-80.90083
GEORGIAN BAY,26,2000-08-23 09:15:00,2000,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.002600,MG P/L,0.0026,,0.00020000,13.00,.00,45.83361,-80.90083
GEORGIAN BAY,26,2000-08-23 09:15:00,2000,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.001800,MG P/L,0.0018,,0.00020000,17.00,.00,45.83361,-80.90083
GEORGIAN BAY,26,2000-08-23 09:15:00,2000,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.012700,MG P/L,0.0127,,0.00020000,998.00,.00,45.83361,-80.90083
GEORGIAN BAY,26,2000-08-23 09:15:00,2000,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.000600,MG P/L,0.0006,,0.00020000,999.00,.00,45.83361,-80.90083
GEORGIAN BAY,27,2000-08-23 08:25:00,2000,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.002400,MG P/L,0.0024,,0.00020000,1.00,.00,45.86694,-81.00139
GEORGIAN BAY,27,2000-08-23 08:25:00,2000,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.005900,MG P/L,0.0059,,0.00020000,9.50,.00,45.86694,-81.00139
GEORGIAN BAY,27,2000-08-23 08:25:00,2000,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.003900,MG P/L,0.0039,,0.00020000,12.50,.00,45.86694,-81.00139
GEORGIAN BAY,27,2000-08-23 08:25:00,2000,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.003200,MG P/L,0.0032,,0.00020000,14.00,.00,45.86694,-81.00139
GEORGIAN BAY,27,2000-08-23 08:25:00,2000,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.002200,MG P/L,0.0022,,0.00020000,1.00,.00,45.86694,-81.00139
GEORGIAN BAY,27,2000-08-23 08:25:00,2000,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.002600,MG P/L,0.0026,,0.00020000,9.50,.00,45.86694,-81.00139
GEORGIAN BAY,27,2000-08-23 08:25:00,2000,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.001900,MG P/L,0.0019,,0.00020000,12.50,.00,45.86694,-81.00139
GEORGIAN BAY,27,2000-08-23 08:25:00,2000,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.001900,MG P/L,0.0019,,0.00020000,14.00,.00,45.86694,-81.00139
GEORGIAN BAY,29,2000-08-23 12:16:00,2000,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.002700,MG P/L,0.0027,,0.00020000,1.00,.00,45.58333,-81.08250
GEORGIAN BAY,29,2000-08-23 12:16:00,2000,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.004400,MG P/L,0.0044,,0.00020000,16.00,.00,45.58333,-81.08250
GEORGIAN BAY,29,2000-08-23 12:16:00,2000,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.003200,MG P/L,0.0032,,0.00020000,20.00,.00,45.58333,-81.08250
GEORGIAN BAY,29,2000-08-23 12:16:00,2000,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.004000,MG P/L,0.004,,0.00020000,29.00,.00,45.58333,-81.08250
GEORGIAN BAY,29,2000-08-23 12:16:00,2000,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.028700,MG P/L,0.0287,,0.00020000,41.00,.00,45.58333,-81.08250
GEORGIAN BAY,29,2000-08-23 12:16:00,2000,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.002300,MG P/L,0.0023,,0.00020000,1.00,.00,45.58333,-81.08250
GEORGIAN BAY,29,2000-08-23 12:16:00,2000,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.002000,MG P/L,0.002,,0.00020000,16.00,.00,45.58333,-81.08250
GEORGIAN BAY,29,2000-08-23 12:16:00,2000,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.001900,MG P/L,0.0019,,0.00020000,20.00,.00,45.58333,-81.08250
GEORGIAN BAY,29,2000-08-23 12:16:00,2000,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.001700,MG P/L,0.0017,,0.00020000,29.00,.00,45.58333,-81.08250
GEORGIAN BAY,29,2000-08-23 12:16:00,2000,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.002200,MG P/L,0.0022,,0.00020000,41.00,.00,45.58333,-81.08250
GEORGIAN BAY,3,2000-08-24 04:47:00,2000,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.002200,MG P/L,0.0022,,0.00020000,1.00,.00,44.72528,-80.59472
GEORGIAN BAY,3,2000-08-24 04:47:00,2000,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.008800,MG P/L,0.0088,,0.00020000,19.00,.00,44.72528,-80.59472
GEORGIAN BAY,3,2000-08-24 04:47:00,2000,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.002800,MG P/L,0.0028,,0.00020000,22.00,.00,44.72528,-80.59472
GEORGIAN BAY,3,2000-08-24 04:47:00,2000,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.003100,MG P/L,0.0031,,0.00020000,30.00,.00,44.72528,-80.59472
GEORGIAN BAY,3,2000-08-24 04:47:00,2000,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.001400,MG P/L,0.0014,,0.00020000,1.00,.00,44.72528,-80.59472
GEORGIAN BAY,3,2000-08-24 04:47:00,2000,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.001700,MG P/L,0.0017,,0.00020000,19.00,.00,44.72528,-80.59472
GEORGIAN BAY,3,2000-08-24 04:47:00,2000,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.001700,MG P/L,0.0017,,0.00020000,22.00,.00,44.72528,-80.59472
GEORGIAN BAY,3,2000-08-24 04:47:00,2000,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.001900,MG P/L,0.0019,,0.00020000,30.00,.00,44.72528,-80.59472
GEORGIAN BAY,31,2000-08-24 13:27:00,2000,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.003300,MG P/L,0.0033,,0.00020000,1.00,.00,45.23833,-81.44000
GEORGIAN BAY,31,2000-08-24 13:27:00,2000,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.003800,MG P/L,0.0038,,0.00020000,10.00,.00,45.23833,-81.44000
GEORGIAN BAY,31,2000-08-24 13:27:00,2000,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.003600,MG P/L,0.0036,,0.00020000,17.00,.00,45.23833,-81.44000
GEORGIAN BAY,31,2000-08-24 13:27:00,2000,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.005700,MG P/L,0.0057,,0.00020000,25.50,.00,45.23833,-81.44000
GEORGIAN BAY,31,2000-08-24 13:27:00,2000,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.003900,MG P/L,0.0039,,0.00020000,37.00,.00,45.23833,-81.44000
GEORGIAN BAY,31,2000-08-24 13:27:00,2000,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.003800,MG P/L,0.0038,,0.00020000,59.00,.00,45.23833,-81.44000
GEORGIAN BAY,31,2000-08-24 13:27:00,2000,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.001600,MG P/L,0.0016,,0.00020000,1.00,.00,45.23833,-81.44000
GEORGIAN BAY,31,2000-08-24 13:27:00,2000,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.001700,MG P/L,0.0017,,0.00020000,10.00,.00,45.23833,-81.44000
GEORGIAN BAY,31,2000-08-24 13:27:00,2000,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.002200,MG P/L,0.0022,,0.00020000,17.00,.00,45.23833,-81.44000
GEORGIAN BAY,31,2000-08-24 13:27:00,2000,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.002000,MG P/L,0.002,,0.00020000,25.50,.00,45.23833,-81.44000
GEORGIAN BAY,31,2000-08-24 13:27:00,2000,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.002200,MG P/L,0.0022,,0.00020000,37.00,.00,45.23833,-81.44000
GEORGIAN BAY,31,2000-08-24 13:27:00,2000,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.002700,MG P/L,0.0027,,0.00020000,59.00,.00,45.23833,-81.44000
GEORGIAN BAY,33,2000-08-24 14:40:00,2000,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.002800,MG P/L,0.0028,,0.00020000,1.00,.00,45.37028,-81.58472
GEORGIAN BAY,33,2000-08-24 14:40:00,2000,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.003800,MG P/L,0.0038,,0.00020000,14.00,.00,45.37028,-81.58472
GEORGIAN BAY,33,2000-08-24 14:40:00,2000,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.003400,MG P/L,0.0034,,0.00020000,18.00,.00,45.37028,-81.58472
GEORGIAN BAY,33,2000-08-24 14:40:00,2000,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.003900,MG P/L,0.0039,,0.00020000,34.00,.00,45.37028,-81.58472
GEORGIAN BAY,33,2000-08-24 14:40:00,2000,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.003800,MG P/L,0.0038,,0.00020000,43.00,.00,45.37028,-81.58472
GEORGIAN BAY,33,2000-08-24 14:40:00,2000,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.005400,MG P/L,0.0054,,0.00020000,52.00,.00,45.37028,-81.58472
GEORGIAN BAY,33,2000-08-24 14:40:00,2000,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.002300,MG P/L,0.0023,,0.00020000,1.00,.00,45.37028,-81.58472
GEORGIAN BAY,33,2000-08-24 14:40:00,2000,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.001800,MG P/L,0.0018,,0.00020000,14.00,.00,45.37028,-81.58472
GEORGIAN BAY,33,2000-08-24 14:40:00,2000,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.001900,MG P/L,0.0019,,0.00020000,18.00,.00,45.37028,-81.58472
GEORGIAN BAY,33,2000-08-24 14:40:00,2000,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.003800,MG P/L,0.0038,,0.00020000,34.00,.00,45.37028,-81.58472
GEORGIAN BAY,33,2000-08-24 14:40:00,2000,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.002100,MG P/L,0.0021,,0.00020000,43.00,.00,45.37028,-81.58472
GEORGIAN BAY,33,2000-08-24 14:40:00,2000,Summer,Total phosphorus,264,TF P,"PHOSPHORUS,TOTAL FILTERED",.002200,MG P/L,0.0022,,0.00020000,52.00,.00,45.37028,-81.58472
GEORGIAN BAY,36,2000-08-23 04:53:00,2000,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.005900,MG P/L,0.0059,,0.00020000,1.00,.00,45.70889,-81.61972
GEORGIAN BAY,36,2000-08-23 04:53:00,2000,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.002900,MG P/L,0.0029,,0.00020000,4.00,.00,45.70889,-81.61972
GEORGIAN BAY,36,2000-08-23 04:53:00,2000,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.002900,MG P/L,0.0029,,0.00020000,10.00,.00,45.70889,-81.61972
GEORGIAN BAY,36,2000-08-23 04:53:00,2000,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.003400,MG P/L,0.0034,,0.00020000,25.00,.00,45.70889,-81.61972
GEORGIAN BAY,36,2000-08-23 04:53:00,2000,Summer,Total phosphorus,260,TP,"PHOSPHOROUS,TOTAL",.003800,MG P/L,0.0038,,0.00020000,41.00,.00,45.70889,-81.61972
